__id,Résultats par cantons - Tour 2,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
479,24.0,Dordogne,4.0,Coulounieix-Chamiers,13867.0,3333.0,24.04,10534.0,75.96,1086.0,7.83,10.31,608.0,4.38,5.77,8840.0,63.75,83.92,1.0,M,MACRON,Emmanuel,5948.0,42.89,67.29,2.0,F,"LE PEN",Marine,2892.0,20.86,32.71
480,24.0,Dordogne,5.0,"Haut-Périgord Noir",11530.0,2116.0,18.35,9414.0,81.65,1121.0,9.72,11.91,463.0,4.02,4.92,7830.0,67.91,83.17,1.0,M,MACRON,Emmanuel,4955.0,42.97,63.28,2.0,F,"LE PEN",Marine,2875.0,24.93,36.72
481,24.0,Dordogne,6.0,Isle-Loue-Auvézère,11309.0,2012.0,17.79,9297.0,82.21,973.0,8.6,10.47,637.0,5.63,6.85,7687.0,67.97,82.68,1.0,M,MACRON,Emmanuel,5075.0,44.88,66.02,2.0,F,"LE PEN",Marine,2612.0,23.1,33.98
482,24.0,Dordogne,7.0,Isle-Manoire,15335.0,3238.0,21.12,12097.0,78.88,1388.0,9.05,11.47,609.0,3.97,5.03,10100.0,65.86,83.49,1.0,M,MACRON,Emmanuel,6815.0,44.44,67.48,2.0,F,"LE PEN",Marine,3285.0,21.42,32.52
483,24.0,Dordogne,8.0,Lalinde,14196.0,2840.0,20.01,11356.0,79.99,1177.0,8.29,10.36,570.0,4.02,5.02,9609.0,67.69,84.62,1.0,M,MACRON,Emmanuel,6128.0,43.17,63.77,2.0,F,"LE PEN",Marine,3481.0,24.52,36.23
484,24.0,Dordogne,9.0,Montpon-Ménestérol,14184.0,3312.0,23.35,10872.0,76.65,1004.0,7.08,9.23,486.0,3.43,4.47,9382.0,66.14,86.3,1.0,M,MACRON,Emmanuel,5078.0,35.8,54.12,2.0,F,"LE PEN",Marine,4304.0,30.34,45.88
485,24.0,Dordogne,10.0,"Pays de la Force",13163.0,2677.0,20.34,10486.0,79.66,1077.0,8.18,10.27,361.0,2.74,3.44,9048.0,68.74,86.29,1.0,M,MACRON,Emmanuel,5230.0,39.73,57.8,2.0,F,"LE PEN",Marine,3818.0,29.01,42.2
486,24.0,Dordogne,11.0,"Pays de Montaigne et Gurson",11008.0,2286.0,20.77,8722.0,79.23,761.0,6.91,8.73,328.0,2.98,3.76,7633.0,69.34,87.51,1.0,M,MACRON,Emmanuel,4121.0,37.44,53.99,2.0,F,"LE PEN",Marine,3512.0,31.9,46.01
487,24.0,Dordogne,12.0,"Périgord Central",11000.0,2044.0,18.58,8956.0,81.42,835.0,7.59,9.32,451.0,4.1,5.04,7670.0,69.73,85.64,1.0,M,MACRON,Emmanuel,4763.0,43.3,62.1,2.0,F,"LE PEN",Marine,2907.0,26.43,37.9
488,24.0,Dordogne,13.0,"Périgord Vert Nontronnais",11980.0,2385.0,19.91,9595.0,80.09,975.0,8.14,10.16,520.0,4.34,5.42,8100.0,67.61,84.42,1.0,M,MACRON,Emmanuel,5122.0,42.75,63.23,2.0,F,"LE PEN",Marine,2978.0,24.86,36.77
489,24.0,Dordogne,14.0,Périgueux-1,9821.0,2608.0,26.56,7213.0,73.44,652.0,6.64,9.04,278.0,2.83,3.85,6283.0,63.98,87.11,1.0,M,MACRON,Emmanuel,4793.0,48.8,76.29,2.0,F,"LE PEN",Marine,1490.0,15.17,23.71
490,24.0,Dordogne,15.0,Périgueux-2,8603.0,2191.0,25.47,6412.0,74.53,611.0,7.1,9.53,280.0,3.25,4.37,5521.0,64.18,86.1,1.0,M,MACRON,Emmanuel,4111.0,47.79,74.46,2.0,F,"LE PEN",Marine,1410.0,16.39,25.54
491,24.0,Dordogne,16.0,Ribérac,10934.0,2095.0,19.16,8839.0,80.84,889.0,8.13,10.06,347.0,3.17,3.93,7603.0,69.54,86.02,1.0,M,MACRON,Emmanuel,4601.0,42.08,60.52,2.0,F,"LE PEN",Marine,3002.0,27.46,39.48
492,24.0,Dordogne,17.0,Saint-Astier,13218.0,2571.0,19.45,10647.0,80.55,1147.0,8.68,10.77,612.0,4.63,5.75,8888.0,67.24,83.48,1.0,M,MACRON,Emmanuel,5276.0,39.92,59.36,2.0,F,"LE PEN",Marine,3612.0,27.33,40.64
493,24.0,Dordogne,18.0,Sarlat-la-Canéda,12620.0,2609.0,20.67,10011.0,79.33,1026.0,8.13,10.25,451.0,3.57,4.51,8534.0,67.62,85.25,1.0,M,MACRON,Emmanuel,6175.0,48.93,72.36,2.0,F,"LE PEN",Marine,2359.0,18.69,27.64
494,24.0,Dordogne,19.0,Sud-Bergeracois,11358.0,2139.0,18.83,9219.0,81.17,884.0,7.78,9.59,373.0,3.28,4.05,7962.0,70.1,86.37,1.0,M,MACRON,Emmanuel,4823.0,42.46,60.58,2.0,F,"LE PEN",Marine,3139.0,27.64,39.42
495,24.0,Dordogne,20.0,Terrasson-Lavilledieu,14838.0,2990.0,20.15,11848.0,79.85,1157.0,7.8,9.77,672.0,4.53,5.67,10019.0,67.52,84.56,1.0,M,MACRON,Emmanuel,6726.0,45.33,67.13,2.0,F,"LE PEN",Marine,3293.0,22.19,32.87
496,24.0,Dordogne,21.0,Thiviers,12354.0,2376.0,19.23,9978.0,80.77,1138.0,9.21,11.41,552.0,4.47,5.53,8288.0,67.09,83.06,1.0,M,MACRON,Emmanuel,5284.0,42.77,63.75,2.0,F,"LE PEN",Marine,3004.0,24.32,36.25
497,24.0,Dordogne,22.0,Trélissac,12859.0,2527.0,19.65,10332.0,80.35,1067.0,8.3,10.33,535.0,4.16,5.18,8730.0,67.89,84.49,1.0,M,MACRON,Emmanuel,6211.0,48.3,71.15,2.0,F,"LE PEN",Marine,2519.0,19.59,28.85
498,24.0,Dordogne,23.0,"Vallée Dordogne",14297.0,2815.0,19.69,11482.0,80.31,1206.0,8.44,10.5,492.0,3.44,4.28,9784.0,68.43,85.21,1.0,M,MACRON,Emmanuel,6643.0,46.46,67.9,2.0,F,"LE PEN",Marine,3141.0,21.97,32.1
499,24.0,Dordogne,24.0,"Vallée de l'Isle",12931.0,2583.0,19.98,10348.0,80.02,1063.0,8.22,10.27,612.0,4.73,5.91,8673.0,67.07,83.81,1.0,M,MACRON,Emmanuel,5095.0,39.4,58.75,2.0,F,"LE PEN",Marine,3578.0,27.67,41.25
500,24.0,Dordogne,25.0,"Vallée de l'Homme",12094.0,2501.0,20.68,9593.0,79.32,1058.0,8.75,11.03,417.0,3.45,4.35,8118.0,67.12,84.62,1.0,M,MACRON,Emmanuel,5568.0,46.04,68.59,2.0,F,"LE PEN",Marine,2550.0,21.08,31.41
501,25.0,Doubs,1.0,Audincourt,20710.0,5776.0,27.89,14934.0,72.11,1280.0,6.18,8.57,525.0,2.54,3.52,13129.0,63.39,87.91,1.0,M,MACRON,Emmanuel,7271.0,35.11,55.38,2.0,F,"LE PEN",Marine,5858.0,28.29,44.62
502,25.0,Doubs,2.0,Baume-les-Dames,21921.0,4098.0,18.69,17823.0,81.31,1707.0,7.79,9.58,658.0,3.0,3.69,15458.0,70.52,86.73,1.0,M,MACRON,Emmanuel,8855.0,40.4,57.28,2.0,F,"LE PEN",Marine,6603.0,30.12,42.72
503,25.0,Doubs,3.0,Bavans,24093.0,4447.0,18.46,19646.0,81.54,1835.0,7.62,9.34,772.0,3.2,3.93,17039.0,70.72,86.73,1.0,M,MACRON,Emmanuel,8481.0,35.2,49.77,2.0,F,"LE PEN",Marine,8558.0,35.52,50.23
504,25.0,Doubs,4.0,Besançon-1,16986.0,5175.0,30.47,11811.0,69.53,990.0,5.83,8.38,284.0,1.67,2.4,10537.0,62.03,89.21,1.0,M,MACRON,Emmanuel,7682.0,45.23,72.91,2.0,F,"LE PEN",Marine,2855.0,16.81,27.09
505,25.0,Doubs,5.0,Besançon-2,17406.0,3911.0,22.47,13495.0,77.53,1152.0,6.62,8.54,353.0,2.03,2.62,11990.0,68.88,88.85,1.0,M,MACRON,Emmanuel,8822.0,50.68,73.58,2.0,F,"LE PEN",Marine,3168.0,18.2,26.42
506,25.0,Doubs,6.0,Besançon-3,20509.0,5144.0,25.08,15365.0,74.92,1294.0,6.31,8.42,502.0,2.45,3.27,13569.0,66.16,88.31,1.0,M,MACRON,Emmanuel,10020.0,48.86,73.84,2.0,F,"LE PEN",Marine,3549.0,17.3,26.16
507,25.0,Doubs,7.0,Besançon-4,20749.0,5241.0,25.26,15508.0,74.74,1417.0,6.83,9.14,450.0,2.17,2.9,13641.0,65.74,87.96,1.0,M,MACRON,Emmanuel,10435.0,50.29,76.5,2.0,F,"LE PEN",Marine,3206.0,15.45,23.5
508,25.0,Doubs,8.0,Besançon-5,18781.0,4008.0,21.34,14773.0,78.66,1406.0,7.49,9.52,483.0,2.57,3.27,12884.0,68.6,87.21,1.0,M,MACRON,Emmanuel,9513.0,50.65,73.84,2.0,F,"LE PEN",Marine,3371.0,17.95,26.16
509,25.0,Doubs,9.0,Besançon-6,20198.0,5075.0,25.13,15123.0,74.87,1371.0,6.79,9.07,412.0,2.04,2.72,13340.0,66.05,88.21,1.0,M,MACRON,Emmanuel,9657.0,47.81,72.39,2.0,F,"LE PEN",Marine,3683.0,18.23,27.61
510,25.0,Doubs,10.0,Bethoncourt,20086.0,5363.0,26.7,14723.0,73.3,1252.0,6.23,8.5,589.0,2.93,4.0,12882.0,64.13,87.5,1.0,M,MACRON,Emmanuel,7479.0,37.23,58.06,2.0,F,"LE PEN",Marine,5403.0,26.9,41.94
511,25.0,Doubs,11.0,Frasne,17742.0,3339.0,18.82,14403.0,81.18,1457.0,8.21,10.12,458.0,2.58,3.18,12488.0,70.39,86.7,1.0,M,MACRON,Emmanuel,7935.0,44.72,63.54,2.0,F,"LE PEN",Marine,4553.0,25.66,36.46
512,25.0,Doubs,12.0,Maîche,17691.0,3580.0,20.24,14111.0,79.76,1376.0,7.78,9.75,482.0,2.72,3.42,12253.0,69.26,86.83,1.0,M,MACRON,Emmanuel,6795.0,38.41,55.46,2.0,F,"LE PEN",Marine,5458.0,30.85,44.54
513,25.0,Doubs,13.0,Montbéliard,18133.0,5610.0,30.94,12523.0,69.06,1221.0,6.73,9.75,247.0,1.36,1.97,11055.0,60.97,88.28,1.0,M,MACRON,Emmanuel,7371.0,40.65,66.68,2.0,F,"LE PEN",Marine,3684.0,20.32,33.32
514,25.0,Doubs,14.0,Morteau,19166.0,4171.0,21.76,14995.0,78.24,1382.0,7.21,9.22,558.0,2.91,3.72,13055.0,68.12,87.06,1.0,M,MACRON,Emmanuel,8998.0,46.95,68.92,2.0,F,"LE PEN",Marine,4057.0,21.17,31.08
515,25.0,Doubs,15.0,Ornans,19176.0,3320.0,17.31,15856.0,82.69,1566.0,8.17,9.88,588.0,3.07,3.71,13702.0,71.45,86.42,1.0,M,MACRON,Emmanuel,8655.0,45.13,63.17,2.0,F,"LE PEN",Marine,5047.0,26.32,36.83
516,25.0,Doubs,16.0,Pontarlier,18665.0,4673.0,25.04,13992.0,74.96,1222.0,6.55,8.73,468.0,2.51,3.34,12302.0,65.91,87.92,1.0,M,MACRON,Emmanuel,8476.0,45.41,68.9,2.0,F,"LE PEN",Marine,3826.0,20.5,31.1
517,25.0,Doubs,17.0,Saint-Vit,18135.0,3468.0,19.12,14667.0,80.88,1418.0,7.82,9.67,459.0,2.53,3.13,12790.0,70.53,87.2,1.0,M,MACRON,Emmanuel,7404.0,40.83,57.89,2.0,F,"LE PEN",Marine,5386.0,29.7,42.11
518,25.0,Doubs,18.0,Valdahon,17644.0,3209.0,18.19,14435.0,81.81,1387.0,7.86,9.61,527.0,2.99,3.65,12521.0,70.96,86.74,1.0,M,MACRON,Emmanuel,7284.0,41.28,58.17,2.0,F,"LE PEN",Marine,5237.0,29.68,41.83
519,25.0,Doubs,19.0,Valentigney,20523.0,5016.0,24.44,15507.0,75.56,1346.0,6.56,8.68,557.0,2.71,3.59,13604.0,66.29,87.73,1.0,M,MACRON,Emmanuel,7171.0,34.94,52.71,2.0,F,"LE PEN",Marine,6433.0,31.35,47.29
520,26.0,Drôme,1.0,Bourg-de-Péage,20710.0,5148.0,24.86,15562.0,75.14,1313.0,6.34,8.44,397.0,1.92,2.55,13852.0,66.89,89.01,1.0,M,MACRON,Emmanuel,8918.0,43.06,64.38,2.0,F,"LE PEN",Marine,4934.0,23.82,35.62
521,26.0,Drôme,2.0,Crest,22151.0,4427.0,19.99,17724.0,80.01,1782.0,8.04,10.05,573.0,2.59,3.23,15369.0,69.38,86.71,1.0,M,MACRON,Emmanuel,10462.0,47.23,68.07,2.0,F,"LE PEN",Marine,4907.0,22.15,31.93
522,26.0,Drôme,3.0,Dieulefit,18347.0,3268.0,17.81,15079.0,82.19,1584.0,8.63,10.5,511.0,2.79,3.39,12984.0,70.77,86.11,1.0,M,MACRON,Emmanuel,8482.0,46.23,65.33,2.0,F,"LE PEN",Marine,4502.0,24.54,34.67
523,26.0,Drôme,4.0,"Le Diois",11752.0,2529.0,21.52,9223.0,78.48,1138.0,9.68,12.34,305.0,2.6,3.31,7780.0,66.2,84.35,1.0,M,MACRON,Emmanuel,5914.0,50.32,76.02,2.0,F,"LE PEN",Marine,1866.0,15.88,23.98
524,26.0,Drôme,5.0,"Drôme des collines",19950.0,3720.0,18.65,16230.0,81.35,1635.0,8.2,10.07,412.0,2.07,2.54,14183.0,71.09,87.39,1.0,M,MACRON,Emmanuel,7885.0,39.52,55.59,2.0,F,"LE PEN",Marine,6298.0,31.57,44.41
525,26.0,Drôme,6.0,Grignan,16579.0,3146.0,18.98,13433.0,81.02,1226.0,7.39,9.13,428.0,2.58,3.19,11779.0,71.05,87.69,1.0,M,MACRON,Emmanuel,6264.0,37.78,53.18,2.0,F,"LE PEN",Marine,5515.0,33.26,46.82
526,26.0,Drôme,7.0,Loriol-sur-Drôme,20057.0,4409.0,21.98,15648.0,78.02,1398.0,6.97,8.93,512.0,2.55,3.27,13738.0,68.49,87.79,1.0,M,MACRON,Emmanuel,7937.0,39.57,57.77,2.0,F,"LE PEN",Marine,5801.0,28.92,42.23
527,26.0,Drôme,8.0,Montélimar-1,19258.0,5287.0,27.45,13971.0,72.55,1258.0,6.53,9.0,434.0,2.25,3.11,12279.0,63.76,87.89,1.0,M,MACRON,Emmanuel,7430.0,38.58,60.51,2.0,F,"LE PEN",Marine,4849.0,25.18,39.49
528,26.0,Drôme,9.0,Montélimar-2,18771.0,4510.0,24.03,14261.0,75.97,1269.0,6.76,8.9,443.0,2.36,3.11,12549.0,66.85,88.0,1.0,M,MACRON,Emmanuel,7455.0,39.72,59.41,2.0,F,"LE PEN",Marine,5094.0,27.14,40.59
529,26.0,Drôme,10.0,"Nyons et Baronnies",18571.0,4129.0,22.23,14442.0,77.77,1493.0,8.04,10.34,501.0,2.7,3.47,12448.0,67.03,86.19,1.0,M,MACRON,Emmanuel,8183.0,44.06,65.74,2.0,F,"LE PEN",Marine,4265.0,22.97,34.26
530,26.0,Drôme,11.0,Romans-sur-Isère,20821.0,5013.0,24.08,15808.0,75.92,1239.0,5.95,7.84,484.0,2.32,3.06,14085.0,67.65,89.1,1.0,M,MACRON,Emmanuel,8932.0,42.9,63.41,2.0,F,"LE PEN",Marine,5153.0,24.75,36.59
531,26.0,Drôme,12.0,Saint-Vallier,17751.0,3893.0,21.93,13858.0,78.07,1187.0,6.69,8.57,454.0,2.56,3.28,12217.0,68.82,88.16,1.0,M,MACRON,Emmanuel,7030.0,39.6,57.54,2.0,F,"LE PEN",Marine,5187.0,29.22,42.46
532,26.0,Drôme,13.0,Tain-l'Hermitage,20188.0,3734.0,18.5,16454.0,81.5,1364.0,6.76,8.29,533.0,2.64,3.24,14557.0,72.11,88.47,1.0,M,MACRON,Emmanuel,8647.0,42.83,59.4,2.0,F,"LE PEN",Marine,5910.0,29.27,40.6
533,26.0,Drôme,14.0,"Le Tricastin",22307.0,4790.0,21.47,17517.0,78.53,1623.0,7.28,9.27,497.0,2.23,2.84,15397.0,69.02,87.9,1.0,M,MACRON,Emmanuel,8062.0,36.14,52.36,2.0,F,"LE PEN",Marine,7335.0,32.88,47.64
534,26.0,Drôme,15.0,Valence-1,21752.0,5379.0,24.73,16373.0,75.27,1311.0,6.03,8.01,429.0,1.97,2.62,14633.0,67.27,89.37,1.0,M,MACRON,Emmanuel,9816.0,45.13,67.08,2.0,F,"LE PEN",Marine,4817.0,22.15,32.92
535,26.0,Drôme,16.0,Valence-2,21453.0,4929.0,22.98,16524.0,77.02,1464.0,6.82,8.86,460.0,2.14,2.78,14600.0,68.06,88.36,1.0,M,MACRON,Emmanuel,10101.0,47.08,69.18,2.0,F,"LE PEN",Marine,4499.0,20.97,30.82
536,26.0,Drôme,17.0,Valence-3,22738.0,5283.0,23.23,17455.0,76.77,1526.0,6.71,8.74,570.0,2.51,3.27,15359.0,67.55,87.99,1.0,M,MACRON,Emmanuel,10246.0,45.06,66.71,2.0,F,"LE PEN",Marine,5113.0,22.49,33.29
537,26.0,Drôme,18.0,Valence-4,17162.0,4774.0,27.82,12388.0,72.18,1016.0,5.92,8.2,329.0,1.92,2.66,11043.0,64.35,89.14,1.0,M,MACRON,Emmanuel,8259.0,48.12,74.79,2.0,F,"LE PEN",Marine,2784.0,16.22,25.21
538,26.0,Drôme,19.0,"Vercors-Monts du Matin",19144.0,3741.0,19.54,15403.0,80.46,1585.0,8.28,10.29,366.0,1.91,2.38,13452.0,70.27,87.33,1.0,M,MACRON,Emmanuel,7969.0,41.63,59.24,2.0,F,"LE PEN",Marine,5483.0,28.64,40.76
539,27.0,Eure,1.0,"Les Andelys",20458.0,4473.0,21.86,15985.0,78.14,1365.0,6.67,8.54,441.0,2.16,2.76,14179.0,69.31,88.7,1.0,M,MACRON,Emmanuel,6977.0,34.1,49.21,2.0,F,"LE PEN",Marine,7202.0,35.2,50.79
540,27.0,Eure,2.0,Bernay,18328.0,4168.0,22.74,14160.0,77.26,1195.0,6.52,8.44,425.0,2.32,3.0,12540.0,68.42,88.56,1.0,M,MACRON,Emmanuel,7115.0,38.82,56.74,2.0,F,"LE PEN",Marine,5425.0,29.6,43.26
541,27.0,Eure,3.0,Beuzeville,23330.0,4630.0,19.85,18700.0,80.15,1686.0,7.23,9.02,493.0,2.11,2.64,16521.0,70.81,88.35,1.0,M,MACRON,Emmanuel,8144.0,34.91,49.29,2.0,F,"LE PEN",Marine,8377.0,35.91,50.71
542,27.0,Eure,4.0,Bourg-Achard,17383.0,3260.0,18.75,14123.0,81.25,1246.0,7.17,8.82,352.0,2.02,2.49,12525.0,72.05,88.69,1.0,M,MACRON,Emmanuel,6252.0,35.97,49.92,2.0,F,"LE PEN",Marine,6273.0,36.09,50.08
543,27.0,Eure,5.0,Bourgtheroulde-Infreville,21406.0,4074.0,19.03,17332.0,80.97,1608.0,7.51,9.28,630.0,2.94,3.63,15094.0,70.51,87.09,1.0,M,MACRON,Emmanuel,8388.0,39.19,55.57,2.0,F,"LE PEN",Marine,6706.0,31.33,44.43
544,27.0,Eure,6.0,Breteuil,17856.0,4094.0,22.93,13762.0,77.07,1192.0,6.68,8.66,337.0,1.89,2.45,12233.0,68.51,88.89,1.0,M,MACRON,Emmanuel,5801.0,32.49,47.42,2.0,F,"LE PEN",Marine,6432.0,36.02,52.58
545,27.0,Eure,7.0,Brionne,18587.0,4020.0,21.63,14567.0,78.37,1403.0,7.55,9.63,373.0,2.01,2.56,12791.0,68.82,87.81,1.0,M,MACRON,Emmanuel,6112.0,32.88,47.78,2.0,F,"LE PEN",Marine,6679.0,35.93,52.22
546,27.0,Eure,8.0,Conches-en-Ouche,16154.0,3413.0,21.13,12741.0,78.87,1117.0,6.91,8.77,296.0,1.83,2.32,11328.0,70.13,88.91,1.0,M,MACRON,Emmanuel,6058.0,37.5,53.48,2.0,F,"LE PEN",Marine,5270.0,32.62,46.52
547,27.0,Eure,9.0,Evreux-1,15536.0,3643.0,23.45,11893.0,76.55,1055.0,6.79,8.87,285.0,1.83,2.4,10553.0,67.93,88.73,1.0,M,MACRON,Emmanuel,7438.0,47.88,70.48,2.0,F,"LE PEN",Marine,3115.0,20.05,29.52
548,27.0,Eure,10.0,Evreux-2,17873.0,4295.0,24.03,13578.0,75.97,1170.0,6.55,8.62,378.0,2.11,2.78,12030.0,67.31,88.6,1.0,M,MACRON,Emmanuel,7814.0,43.72,64.95,2.0,F,"LE PEN",Marine,4216.0,23.59,35.05
549,27.0,Eure,11.0,Evreux-3,13454.0,3360.0,24.97,10094.0,75.03,792.0,5.89,7.85,327.0,2.43,3.24,8975.0,66.71,88.91,1.0,M,MACRON,Emmanuel,5680.0,42.22,63.29,2.0,F,"LE PEN",Marine,3295.0,24.49,36.71
550,27.0,Eure,12.0,Gaillon,20411.0,4564.0,22.36,15847.0,77.64,1396.0,6.84,8.81,378.0,1.85,2.39,14073.0,68.95,88.81,1.0,M,MACRON,Emmanuel,7475.0,36.62,53.12,2.0,F,"LE PEN",Marine,6598.0,32.33,46.88
551,27.0,Eure,13.0,Gisors,21981.0,5394.0,24.54,16587.0,75.46,1536.0,6.99,9.26,473.0,2.15,2.85,14578.0,66.32,87.89,1.0,M,MACRON,Emmanuel,6780.0,30.84,46.51,2.0,F,"LE PEN",Marine,7798.0,35.48,53.49
552,27.0,Eure,14.0,Louviers,15965.0,4469.0,27.99,11496.0,72.01,985.0,6.17,8.57,292.0,1.83,2.54,10219.0,64.01,88.89,1.0,M,MACRON,Emmanuel,6110.0,38.27,59.79,2.0,F,"LE PEN",Marine,4109.0,25.74,40.21
553,27.0,Eure,15.0,"Le Neubourg",16702.0,3436.0,20.57,13266.0,79.43,1253.0,7.5,9.45,284.0,1.7,2.14,11729.0,70.23,88.41,1.0,M,MACRON,Emmanuel,5905.0,35.36,50.35,2.0,F,"LE PEN",Marine,5824.0,34.87,49.65
554,27.0,Eure,16.0,Pacy-sur-Eure,22534.0,4744.0,21.05,17790.0,78.95,1588.0,7.05,8.93,490.0,2.17,2.75,15712.0,69.73,88.32,1.0,M,MACRON,Emmanuel,9250.0,41.05,58.87,2.0,F,"LE PEN",Marine,6462.0,28.68,41.13
555,27.0,Eure,17.0,Pont-Audemer,20329.0,4809.0,23.66,15520.0,76.34,1436.0,7.06,9.25,419.0,2.06,2.7,13665.0,67.22,88.05,1.0,M,MACRON,Emmanuel,7162.0,35.23,52.41,2.0,F,"LE PEN",Marine,6503.0,31.99,47.59
556,27.0,Eure,18.0,Pont-de-l'Arche,17594.0,3646.0,20.72,13948.0,79.28,1334.0,7.58,9.56,416.0,2.36,2.98,12198.0,69.33,87.45,1.0,M,MACRON,Emmanuel,6580.0,37.4,53.94,2.0,F,"LE PEN",Marine,5618.0,31.93,46.06
557,27.0,Eure,19.0,Romilly-sur-Andelle,16270.0,3377.0,20.76,12893.0,79.24,1099.0,6.75,8.52,344.0,2.11,2.67,11450.0,70.37,88.81,1.0,M,MACRON,Emmanuel,5601.0,34.43,48.92,2.0,F,"LE PEN",Marine,5849.0,35.95,51.08
558,27.0,Eure,20.0,Saint-André-de-l'Eure,22115.0,5266.0,23.81,16849.0,76.19,1453.0,6.57,8.62,406.0,1.84,2.41,14990.0,67.78,88.97,1.0,M,MACRON,Emmanuel,7347.0,33.22,49.01,2.0,F,"LE PEN",Marine,7643.0,34.56,50.99
559,27.0,Eure,21.0,Val-de-Reuil,13689.0,4353.0,31.8,9336.0,68.2,806.0,5.89,8.63,202.0,1.48,2.16,8328.0,60.84,89.2,1.0,M,MACRON,Emmanuel,5182.0,37.86,62.22,2.0,F,"LE PEN",Marine,3146.0,22.98,37.78
560,27.0,Eure,22.0,Verneuil-sur-Avre,21027.0,4845.0,23.04,16182.0,76.96,1457.0,6.93,9.0,379.0,1.8,2.34,14346.0,68.23,88.65,1.0,M,MACRON,Emmanuel,7491.0,35.63,52.22,2.0,F,"LE PEN",Marine,6855.0,32.6,47.78
561,27.0,Eure,23.0,Vernon,18540.0,4963.0,26.77,13577.0,73.23,1049.0,5.66,7.73,310.0,1.67,2.28,12218.0,65.9,89.99,1.0,M,MACRON,Emmanuel,8196.0,44.21,67.08,2.0,F,"LE PEN",Marine,4022.0,21.69,32.92
562,28.0,Eure-et-Loir,1.0,Anet,18396.0,4025.0,21.88,14371.0,78.12,1299.0,7.06,9.04,360.0,1.96,2.51,12712.0,69.1,88.46,1.0,M,MACRON,Emmanuel,7132.0,38.77,56.1,2.0,F,"LE PEN",Marine,5580.0,30.33,43.9
563,28.0,Eure-et-Loir,2.0,Auneau,17328.0,3863.0,22.29,13465.0,77.71,1264.0,7.29,9.39,410.0,2.37,3.04,11791.0,68.05,87.57,1.0,M,MACRON,Emmanuel,6630.0,38.26,56.23,2.0,F,"LE PEN",Marine,5161.0,29.78,43.77
564,28.0,Eure-et-Loir,3.0,Brou,18392.0,3763.0,20.46,14629.0,79.54,1352.0,7.35,9.24,452.0,2.46,3.09,12825.0,69.73,87.67,1.0,M,MACRON,Emmanuel,6577.0,35.76,51.28,2.0,F,"LE PEN",Marine,6248.0,33.97,48.72
565,28.0,Eure-et-Loir,4.0,Chartres-1,20402.0,5083.0,24.91,15319.0,75.09,1260.0,6.18,8.23,409.0,2.0,2.67,13650.0,66.91,89.11,1.0,M,MACRON,Emmanuel,9366.0,45.91,68.62,2.0,F,"LE PEN",Marine,4284.0,21.0,31.38
566,28.0,Eure-et-Loir,5.0,Chartres-2,19896.0,4467.0,22.45,15429.0,77.55,1322.0,6.64,8.57,501.0,2.52,3.25,13606.0,68.39,88.18,1.0,M,MACRON,Emmanuel,9237.0,46.43,67.89,2.0,F,"LE PEN",Marine,4369.0,21.96,32.11
567,28.0,Eure-et-Loir,6.0,Chartres-3,20469.0,5455.0,26.65,15014.0,73.35,1233.0,6.02,8.21,375.0,1.83,2.5,13406.0,65.49,89.29,1.0,M,MACRON,Emmanuel,9583.0,46.82,71.48,2.0,F,"LE PEN",Marine,3823.0,18.68,28.52
568,28.0,Eure-et-Loir,7.0,Châteaudun,21648.0,4777.0,22.07,16871.0,77.93,1526.0,7.05,9.05,528.0,2.44,3.13,14817.0,68.45,87.83,1.0,M,MACRON,Emmanuel,8703.0,40.2,58.74,2.0,F,"LE PEN",Marine,6114.0,28.24,41.26
569,28.0,Eure-et-Loir,8.0,Dreux-1,18749.0,5786.0,30.86,12963.0,69.14,1015.0,5.41,7.83,361.0,1.93,2.78,11587.0,61.8,89.39,1.0,M,MACRON,Emmanuel,7327.0,39.08,63.23,2.0,F,"LE PEN",Marine,4260.0,22.72,36.77
570,28.0,Eure-et-Loir,9.0,Dreux-2,18517.0,5335.0,28.81,13182.0,71.19,1131.0,6.11,8.58,331.0,1.79,2.51,11720.0,63.29,88.91,1.0,M,MACRON,Emmanuel,8204.0,44.31,70.0,2.0,F,"LE PEN",Marine,3516.0,18.99,30.0
571,28.0,Eure-et-Loir,10.0,Epernon,24866.0,5616.0,22.59,19250.0,77.41,1917.0,7.71,9.96,438.0,1.76,2.28,16895.0,67.94,87.77,1.0,M,MACRON,Emmanuel,10849.0,43.63,64.21,2.0,F,"LE PEN",Marine,6046.0,24.31,35.79
